CreditScore,Gender,Age,Tenure,IsActiveMember,Exited
677,Female,25,8,0,0
700,Female,30,4,1,0
562,Male,32,6,0,0
792,Female,59,9,0,1
485,Female,21,5,1,0
532,Male,38,9,0,0
430,Male,38,9,1,0
669,Male,23,1,0,0
574,Male,41,1,0,0
677,Female,56,0,0,1
716,Male,35,4,0,0
605,Female,31,1,1,0
579,Male,37,4,1,0
648,Male,46,9,0,1
671,Male,58,1,1,0
754,Female,45,6,0,1
625,Female,44,7,0,0
651,Female,45,10,0,0
599,Female,49,2,0,0
706,Male,18,2,0,0
807,Female,42,1,0,1
636,Male,37,1,0,0
508,Male,44,3,0,0
850,Male,42,0,0,0
701,Female,41,2,0,0
810,Male,35,3,1,0
641,Female,42,6,0,0
521,Male,37,2,1,0
666,Female,44,2,0,1
584,Male,28,10,0,0
697,Female,39,6,1,0
738,Male,43,9,0,1
450,Female,34,2,0,0
663,Male,43,4,0,0
664,Female,41,5,1,0
709,Female,36,8,1,0
446,Female,51,4,0,0
725,Male,39,1,1,0
705,Male,92,1,1,0
556,Male,38,8,0,1
651,Male,23,4,0,0
689,Female,58,5,1,0
640,Female,31,9,0,0
642,Female,39,8,0,1
541,Male,34,3,0,0
761,Male,31,7,1,0
584,Female,44,5,1,0
821,Female,40,1,0,0
696,Female,27,2,1,0
737,Male,30,8,0,0
478,Female,50,2,1,1
637,Male,30,1,0,1
640,Male,36,4,0,0
633,Male,42,10,1,0
850,Male,61,1,0,1
850,Male,29,6,1,0
591,Female,44,10,0,0
714,Female,33,10,1,0
664,Male,39,7,0,0
612,Female,58,1,1,0
776,Female,37,2,0,0
688,Female,39,0,0,1
850,Male,49,5,1,0
653,Female,36,3,0,0
778,Female,45,1,0,0
616,Female,43,7,1,1
617,Male,50,7,0,1
709,Male,31,6,1,0
838,Male,43,9,0,0
544,Male,22,3,1,0
474,Male,33,5,0,1
666,Male,51,2,0,1
535,Male,37,3,1,0
534,Male,27,9,0,0
670,Female,36,2,0,0
617,Female,35,2,1,0
835,Male,20,4,0,1
734,Female,54,3,0,1
586,Female,46,0,1,1
773,Male,25,2,0,0
717,Female,76,9,1,0
514,Female,45,3,1,1
775,Female,27,4,0,0
844,Female,29,8,0,0
694,Male,32,0,1,0
629,Male,29,6,1,0
658,Female,28,9,0,0
601,Male,42,1,0,1
639,Female,31,3,0,0
553,Male,46,3,0,1
729,Male,32,6,1,0
760,Female,34,6,0,0
591,Male,43,3,1,0
774,Male,60,5,0,1
619,Male,57,3,1,1
792,Female,50,4,0,1
593,Female,48,3,1,1
760,Male,38,3,1,0
488,Male,43,10,1,0
634,Female,45,2,1,0
516,Male,35,10,1,0
572,Female,48,3,0,1
689,Male,67,9,1,0
756,Male,34,1,1,0
603,Male,43,5,1,0
646,Female,42,3,1,0
655,Male,67,6,1,0
613,Male,36,9,0,0
464,Male,33,8,1,0
596,Male,21,4,1,1
545,Female,32,6,1,0
730,Female,43,1,1,0
739,Male,40,4,0,0
692,Female,43,10,1,1
751,Female,28,10,1,0
669,Male,50,4,1,1
607,Male,31,8,1,0
527,Female,39,9,0,0
850,Female,36,10,1,0
661,Female,34,0,0,0
550,Male,34,8,0,0
813,Female,62,10,1,0
635,Male,43,10,1,0
528,Male,43,7,1,0
690,Female,42,5,1,0
850,Female,38,3,1,0
430,Male,36,1,0,0
715,Female,38,0,1,0
588,Female,35,1,0,1
658,Female,38,6,0,0
661,Female,37,5,0,0
677,Female,34,4,1,0
546,Female,52,2,0,1
805,Male,24,6,0,0
521,Male,39,7,1,0
620,Male,36,8,1,0
631,Male,33,7,1,1
774,Female,35,3,1,0
597,Female,60,0,1,0
709,Male,35,2,0,0
669,Male,30,7,0,0
790,Male,37,6,1,0
464,Male,38,3,0,0
663,Male,42,5,1,0
748,Male,60,3,1,0
698,Female,39,9,0,0
515,Female,25,7,1,0
567,Female,49,5,0,1
431,Female,44,2,0,1
701,Male,44,7,0,0
604,Male,23,9,1,0
621,Female,55,7,1,1
701,Female,35,9,0,0
850,Male,36,0,0,0
569,Male,28,7,0,0
653,Male,47,6,0,1
582,Female,46,8,0,1
752,Male,39,3,0,0
623,Female,39,1,0,0
628,Male,25,7,1,0
574,Male,54,1,0,1
779,Male,62,10,1,0
794,Male,35,6,1,0
487,Female,31,1,0,0
479,Female,26,1,1,0
570,Male,37,6,1,0
607,Male,32,9,0,0
526,Male,52,8,1,1
621,Female,37,9,0,0
499,Female,55,4,0,0
518,Male,42,7,0,0
850,Male,37,9,1,1
686,Male,45,3,0,1
628,Female,51,10,0,1
590,Male,37,6,1,0
734,Male,51,1,1,0
655,Female,41,5,0,1
783,Male,40,6,0,0
662,Female,47,6,1,0
607,Female,31,1,1,0
823,Male,71,5,1,0
696,Male,27,4,0,0
678,Female,25,10,1,0
559,Male,28,3,1,0
649,Female,41,3,1,0
544,Female,26,6,0,1
644,Female,46,6,0,1
672,Female,21,3,1,0
738,Male,35,3,1,0
616,Male,45,3,1,0
770,Male,46,9,1,0
428,Female,40,3,0,1
668,Female,46,7,1,0
656,Male,33,7,0,0
569,Male,43,7,0,0
673,Female,69,3,1,0
725,Female,47,1,0,1
721,Male,68,4,0,0
704,Male,50,4,0,1
669,Male,25,7,0,0
459,Male,48,4,1,1
753,Male,46,8,0,1
676,Female,34,1,1,0
688,Female,46,8,0,0
553,Female,31,4,1,0
657,Female,41,6,0,0
533,Female,52,7,1,1
850,Male,32,2,0,0
618,Female,35,10,0,0
567,Female,46,1,1,0
668,Male,38,10,1,0
699,Female,41,1,0,0
638,Male,41,7,0,0
729,Male,67,2,1,0
602,Female,72,3,1,0
621,Male,26,2,1,0
779,Male,37,7,0,0
700,Male,47,4,0,1
754,Female,19,9,0,0
553,Male,32,7,1,0
809,Female,39,5,0,0
671,Female,29,6,0,0
584,Female,29,7,1,0
592,Female,37,7,1,0
652,Male,31,2,0,0
700,Male,26,4,0,0
619,Male,40,9,0,0
595,Female,30,5,1,0
814,Male,29,8,1,0
705,Male,42,8,1,0
666,Male,30,7,1,0
564,Male,37,9,1,0
458,Male,44,7,0,0
748,Male,44,2,1,0
545,Male,37,9,1,0
515,Male,60,9,0,1
604,Male,36,10,1,0
627,Male,52,1,1,0
816,Female,40,9,1,0
552,Male,33,3,0,1
680,Female,32,5,1,0
738,Female,37,8,1,0
614,Female,34,5,0,0
586,Male,27,5,1,0
729,Female,42,1,1,0
699,Male,32,3,1,0
850,Female,33,7,0,0
693,Female,38,3,0,1
418,Male,34,8,0,0
756,Female,32,4,0,0
831,Male,32,9,0,0
785,Female,38,9,0,0
709,Male,23,8,0,0
524,Female,32,6,1,1
597,Female,30,2,1,1
628,Male,33,6,0,0
745,Male,35,4,0,0
760,Female,33,1,1,0
448,Female,36,6,0,0
656,Male,47,1,1,0
605,Male,36,7,0,0
753,Female,38,9,1,0
783,Male,38,9,0,0
779,Female,26,0,1,0
511,Male,27,8,1,0
697,Male,51,1,1,0
837,Male,35,0,0,0
766,Female,28,4,1,0
574,Male,34,5,0,0
793,Male,56,8,0,0
599,Male,35,6,0,0
765,Male,51,3,1,0
844,Female,28,4,1,0
714,Female,40,0,0,0
584,Female,41,3,0,0
764,Male,34,6,0,1
627,Female,30,6,1,0
583,Male,33,7,0,0
637,Male,27,9,0,0
709,Male,38,5,1,0
469,Male,33,1,0,0
727,Female,49,7,0,1
425,Male,40,9,1,0
646,Female,35,1,1,0
601,Female,41,3,0,0
519,Male,34,5,0,0
451,Male,33,6,0,0
792,Female,42,0,0,0
733,Male,40,5,1,0
575,Male,43,3,0,0
729,Female,34,9,1,0
646,Male,25,5,1,1
672,Male,43,5,0,0
684,Female,26,5,0,0
619,Male,44,3,0,1
630,Male,55,2,1,1
743,Male,37,8,1,0
673,Male,40,1,1,0
700,Female,30,9,1,0
691,Male,24,6,1,0
537,Male,39,3,0,1
702,Male,26,5,1,1
526,Male,32,7,0,0
539,Male,39,1,1,0
727,Female,31,0,0,1
627,Male,29,5,0,0
482,Male,38,4,0,0
703,Female,45,1,0,1
650,Female,47,9,0,0
637,Male,41,2,1,0
621,Male,27,4,0,0
579,Male,31,6,1,0
829,Male,50,7,1,0
817,Female,37,6,0,0
622,Female,36,0,0,1
512,Male,43,1,1,0
700,Female,26,2,0,0
615,Male,49,3,1,0
666,Male,39,10,0,0
597,Male,24,0,1,0
554,Female,35,6,0,1
593,Male,27,10,0,1
605,Female,51,9,1,1
842,Male,29,8,1,0
678,Female,44,2,1,0
850,Male,36,5,0,1
461,Female,25,6,1,0
796,Male,39,5,0,0
790,Female,34,2,0,0
655,Male,27,10,0,0
764,Female,39,1,1,0
786,Male,29,7,0,0
715,Female,32,3,0,0
659,Male,34,9,0,0
782,Male,34,6,1,0
506,Male,32,8,1,0
557,Female,28,7,0,0
675,Female,35,8,1,0
751,Male,43,1,0,0
614,Female,41,7,0,1
685,Male,43,9,1,0
616,Female,44,7,1,0
721,Male,40,3,1,0
636,Female,45,7,1,0
796,Male,67,5,1,0
777,Male,35,7,1,0
758,Male,33,0,1,0
660,Male,42,5,0,0
668,Male,72,2,1,0
699,Male,36,6,1,0
724,Male,31,2,1,0
648,Male,44,9,1,0
831,Female,34,2,0,0
756,Female,42,9,0,0
623,Male,27,4,0,0
720,Female,37,8,0,0
811,Male,30,6,1,0
750,Female,37,6,1,1
662,Female,41,4,0,1
792,Female,28,4,0,0
643,Male,34,6,1,0
580,Male,32,9,1,0
677,Female,58,1,1,0
695,Male,36,4,0,0
630,Male,33,9,0,0
497,Male,34,2,1,0
832,Male,29,8,1,0
735,Male,31,3,0,0
496,Male,31,5,0,0
634,Male,35,6,0,0
475,Female,57,1,0,0
597,Female,40,8,1,0
445,Male,31,7,1,0
768,Male,49,1,0,1
592,Male,29,7,1,0
717,Male,35,1,0,1
633,Male,38,2,1,0
679,Male,35,1,1,0
767,Male,48,9,1,0
599,Male,51,0,1,0
585,Male,42,2,1,0
608,Female,38,8,1,0
771,Female,67,8,1,0
469,Female,52,8,0,1
775,Female,32,2,1,0
616,Male,46,2,0,0
599,Male,25,7,1,0
817,Male,45,9,0,1
642,Male,22,10,1,0
627,Female,35,2,1,1
595,Female,23,10,0,0
772,Female,42,0,0,0
496,Female,59,7,0,1
685,Male,23,8,1,0
570,Male,42,0,0,0
672,Female,34,8,1,0
720,Female,37,2,1,0
777,Female,58,4,1,1
663,Female,28,8,0,0
454,Male,40,2,0,0
693,Female,45,4,1,0
698,Male,56,1,0,1
705,Male,25,9,1,0
476,Female,40,4,0,0
711,Male,33,1,0,0
738,Male,33,4,0,0
554,Male,33,3,1,0
719,Female,54,7,1,0
478,Female,38,4,0,1
537,Female,45,7,0,1
789,Male,51,3,0,0
365,Male,30,0,0,1
568,Male,40,1,0,1
524,Male,30,1,0,0
691,Female,33,6,1,0
652,Male,27,2,1,0
713,Male,45,4,0,1
429,Male,60,7,1,0
350,Female,40,0,1,1
651,Male,40,1,0,1
677,Female,34,10,1,0
734,Male,22,5,0,1
762,Female,60,10,0,1
739,Female,25,5,0,0
732,Male,46,0,1,0
664,Female,38,4,0,0
578,Male,28,4,0,0
689,Female,40,5,1,0
639,Female,27,2,0,0
683,Male,29,0,0,1
597,Female,53,4,0,1
660,Male,63,8,1,0
679,Male,34,7,0,0
538,Male,33,6,1,0
626,Male,34,7,1,0
554,Female,43,10,0,1
751,Male,33,4,0,0
850,Female,33,7,0,0
691,Male,40,1,1,0
636,Male,36,5,1,0
692,Female,42,2,0,0
663,Male,44,2,1,0
751,Male,30,3,0,0
586,Female,47,5,1,0
729,Female,32,7,1,0
670,Male,30,3,0,0
700,Male,35,4,0,0
850,Female,31,4,1,0
727,Male,37,9,1,1
796,Female,50,1,1,0
637,Female,63,5,0,1
774,Male,53,4,1,1
462,Female,24,9,1,0
673,Female,37,8,1,0
594,Male,40,9,1,0
796,Female,52,9,1,1
588,Male,44,8,0,1
677,Female,49,3,1,0
641,Female,37,2,0,0
815,Male,37,2,0,0
461,Female,34,5,1,0
780,Male,47,7,1,0
626,Female,35,3,0,0
655,Female,34,3,0,0
527,Female,29,2,0,1
681,Male,38,2,0,0
503,Male,25,7,1,0
716,Male,38,4,0,0
672,Male,28,4,1,0
546,Female,52,1,1,1
520,Male,34,4,1,0
712,Female,29,7,0,0
648,Female,34,3,0,0
622,Female,28,1,0,0
490,Male,34,5,0,0
508,Female,25,2,1,0
437,Female,39,0,0,0
593,Female,46,2,1,0
601,Male,41,1,1,0
790,Male,37,8,1,0
703,Female,45,5,0,0
752,Male,30,4,1,0
848,Male,40,3,1,0
687,Female,35,1,1,0
567,Male,40,4,0,0
608,Female,28,9,1,0
663,Male,32,3,1,0
628,Female,39,8,0,0
704,Female,45,6,1,0
721,Female,46,7,1,0
687,Male,41,10,1,0
528,Male,31,6,0,0
537,Female,47,6,0,1
671,Female,29,3,0,0
809,Male,43,2,1,0
582,Female,40,9,1,0
814,Male,31,1,0,0
439,Male,28,7,0,0
601,Female,44,4,0,0
649,Male,29,2,1,0
652,Female,38,6,1,0
624,Female,45,3,0,1
730,Female,27,7,0,0
590,Female,29,10,1,0
850,Male,34,6,1,0
651,Male,35,7,0,1
566,Male,36,1,0,0
437,Male,35,6,1,0
493,Male,38,3,0,0
645,Male,36,4,0,0
701,Male,41,9,0,0
711,Male,42,3,1,1
606,Male,37,8,0,0
829,Female,26,8,1,0
850,Male,35,7,0,0
627,Female,25,4,1,0
652,Male,41,9,0,0
702,Female,29,6,1,0
699,Female,54,3,1,1
641,Female,51,2,1,1
718,Female,67,7,1,0
735,Male,34,1,0,0
527,Female,25,6,1,0
590,Female,76,5,1,0
538,Male,31,1,0,0
554,Female,35,10,1,0
618,Male,42,8,1,0
622,Male,35,8,1,0
699,Female,39,1,0,0
587,Female,44,5,1,1
728,Female,32,9,1,0
850,Male,28,8,1,0
611,Female,26,2,1,0
719,Female,22,7,1,0
495,Female,38,2,1,0
667,Male,44,2,0,0
620,Male,29,9,0,0
543,Male,35,5,0,0
727,Female,30,8,1,0
772,Male,26,7,0,0
540,Male,22,4,1,1
621,Male,40,10,0,0
675,Male,28,9,0,0
634,Female,56,3,1,1
730,Female,39,6,0,1
562,Male,33,6,0,0
673,Female,43,5,1,1
604,Male,25,7,1,0
713,Female,32,1,0,1
663,Male,28,8,1,0
525,Male,51,10,0,1
675,Female,34,10,0,0
652,Female,51,3,0,1
661,Female,41,1,1,0
553,Male,37,1,0,0
625,Male,41,6,0,0
598,Female,43,5,1,1
606,Male,36,1,1,1
