bathrooms,bedrooms,longitude,latitude,price,interest_level
4.0,4,-73.9631,40.7773,25000,low
2.0,2,-73.9789,40.7356,5633,low
1.0,0,-73.9709,40.748,2350,low
1.0,2,-73.9929,40.7597,3000,low
1.0,2,-73.9782,40.7447,3090,low
1.0,1,-73.9686,40.7539,2550,medium
1.0,2,-74.0095,40.7162,3895,medium
1.0,1,-73.9982,40.7568,3239,low
1.0,1,-73.983,40.723,2895,low
1.0,0,-73.9592,40.7703,2100,high
1.0,1,-73.9922,40.7248,4890,low
1.0,0,-73.9647,40.7571,2300,medium
1.0,2,-73.9922,40.6666,2700,medium
1.0,0,-73.9779,40.7466,2200,high
1.0,3,-73.9958,40.753,4195,low
1.0,2,-73.9986,40.6936,2600,high
1.0,3,-73.9777,40.731,5945,low
1.0,2,-73.9848,40.7263,2625,medium
1.0,2,-73.9756,40.7826,3650,low
1.0,2,-73.9782,40.6505,2800,medium
1.0,1,-73.9958,40.753,3150,low
2.0,3,-74.0053,40.7456,5950,medium
1.0,2,-73.9889,40.7313,3200,low
1.0,1,-73.9837,40.7835,2575,low
1.0,3,-73.9821,40.7317,4300,low
1.0,1,-73.9572,40.6857,2150,medium
1.0,0,-73.984,40.7645,3375,medium
2.0,3,-74.0109,40.7035,5500,low
1.0,1,-73.9928,40.7369,2900,medium
1.0,0,-73.9518,40.7717,2400,low
1.0,1,-73.9784,40.726,2895,low
1.0,1,-73.9816,40.7298,2950,low
2.0,2,-73.9818,40.7442,4600,low
1.0,1,-73.9461,40.7827,1750,medium
2.0,3,-73.9889,40.7494,4650,high
3.0,3,-73.9903,40.7468,18000,low
1.0,0,-73.9677,40.7902,2850,low
1.0,3,-73.9779,40.7466,4000,low
2.0,3,-73.982,40.7418,5100,medium
1.0,2,-73.9616,40.7684,3000,low
1.0,2,-73.9772,40.7412,2995,medium
1.0,2,-73.987,40.7261,4295,low
2.0,3,-74.0046,40.7073,3800,medium
1.5,2,-73.942,40.7865,2600,medium
2.0,3,-73.9738,40.7376,4250,low
1.0,2,-73.9542,40.7758,3350,low
1.0,2,-73.9919,40.7379,3295,medium
1.0,1,-73.9942,40.7244,4295,low
2.0,2,-73.9586,40.5837,2450,low
1.0,0,-74.0059,40.7075,2495,low
1.0,1,-73.9916,40.7272,4995,low
1.0,0,-73.9838,40.7586,2200,low
1.0,1,-73.9765,40.7809,2425,high
1.0,1,-73.9522,40.7663,3500,low
1.0,2,-73.9831,40.7377,5595,low
1.0,0,-73.9847,40.7751,3025,low
1.0,1,-73.9566,40.7704,3695,low
2.0,3,-73.9459,40.7823,4800,low
2.0,2,-73.9535,40.7838,5250,low
1.0,1,-73.926,40.7726,2600,low
2.0,4,-73.9841,40.7239,6000,medium
3.0,3,-73.9594,40.7795,11000,low
1.0,1,-74.0034,40.7264,2950,medium
1.0,1,-73.9826,40.7283,2895,low
1.0,2,-73.9591,40.6712,2700,medium
1.0,1,-73.9675,40.7933,3300,low
2.0,4,-74.0055,40.7111,5000,low
2.0,2,-73.9808,40.7482,5800,low
1.0,2,-73.9977,40.7325,5395,low
1.0,2,-74.0043,40.7238,3295,medium
1.0,0,-73.9961,40.7373,3950,low
2.0,2,-73.9849,40.7633,5500,low
1.0,2,-73.9664,40.803,2850,low
2.0,2,-73.9883,40.7777,5020,low
1.0,0,-73.9506,40.773,1895,low
1.0,1,-73.986,40.7292,2400,medium
1.0,0,-73.9846,40.7637,2500,high
1.0,1,-73.9848,40.7635,3195,low
1.0,1,-74.0081,40.7074,4295,low
1.0,1,-73.9591,40.7728,2600,medium
1.0,0,-73.9946,40.752,3250,low
2.0,2,-73.9885,40.7392,6650,low
1.0,2,-74.0037,40.753,3400,medium
2.0,2,-74.0122,40.7074,4445,low
1.0,0,-73.9897,40.7332,3195,medium
1.5,3,-73.9529,40.7693,3600,low
1.0,2,-73.9839,40.7316,3400,low
1.0,1,-73.9552,40.8216,1600,high
1.0,1,-73.9373,40.8516,1850,medium
1.0,0,-73.9694,40.7988,1995,low
1.0,0,-73.9784,40.7775,2150,high
1.0,3,-73.9117,40.689,3400,low
1.0,0,-73.9485,40.7705,1895,low
1.0,0,-73.9757,40.7462,2750,low
1.0,1,-73.978,40.7257,2050,low
1.0,2,-73.9825,40.7301,3595,medium
1.0,1,-73.8638,40.7327,2595,low
1.0,0,-74.0169,40.7058,2500,medium
2.0,4,-73.9507,40.7814,4900,medium
1.0,2,-74.0056,40.7329,4200,low
1.0,1,-73.9745,40.7481,3937,low
1.0,1,-73.9805,40.7443,3825,low
3.0,5,-73.9459,40.7731,11500,low
1.0,0,-73.9871,40.7278,1540,medium
1.0,1,-73.9806,40.7209,2995,low
2.0,3,-73.9813,40.7296,5500,low
1.0,2,-73.9798,40.7258,3250,low
1.0,1,-74.0014,40.7295,3195,low
1.0,0,-74.0076,40.7047,3028,low
1.0,3,-73.946,40.681,2890,low
2.0,0,-74.0046,40.7073,4600,low
1.0,0,-74.0072,40.7067,2595,low
1.0,2,-73.9809,40.7832,3100,medium
2.0,2,-73.9857,40.7283,3200,low
1.5,2,-73.9646,40.7985,2950,low
1.0,0,-73.9657,40.8005,1850,low
1.0,1,-73.9947,40.724,3250,medium
2.5,3,-73.9636,40.7585,7500,low
1.5,3,-73.9202,40.6872,3000,low
1.0,1,-73.9772,40.7412,3050,medium
1.0,1,-74.0086,40.7071,3571,low
1.0,1,-73.9816,40.7776,3675,low
1.0,1,-74.0047,40.7334,5550,low
2.0,3,-73.9999,40.7424,5000,low
1.0,0,-73.9865,40.7338,2500,medium
1.0,1,-73.9655,40.7664,2595,low
1.0,1,-73.9509,40.7694,3595,low
1.0,1,-73.9239,40.8622,1650,low
1.0,0,-73.9865,40.7301,2825,low
2.0,3,-73.9607,40.7675,4950,low
1.0,1,-73.9789,40.7491,2950,low
1.0,4,-73.9864,40.7399,6295,low
2.0,2,-73.9861,40.7608,5300,low
1.0,2,-74.0081,40.7074,3400,low
1.0,3,-73.9198,40.866,2500,low
1.0,3,-73.9539,40.692,3300,low
1.0,3,-73.9487,40.7805,4500,low
1.0,3,-73.9416,40.8357,2750,medium
1.0,2,-73.9833,40.7113,3100,medium
1.0,4,-74.0067,40.7094,7090,low
1.0,0,-73.9859,40.7661,3000,low
1.0,1,-73.9625,40.7575,2950,medium
1.0,3,-74.0162,40.7056,3655,medium
1.0,2,-73.9799,40.7635,3800,low
1.0,2,-73.9694,40.7602,4950,low
1.0,1,-73.9898,40.7184,2250,low
1.5,1,-73.9976,40.691,3000,low
1.0,2,-73.9789,40.7425,3395,low
2.0,3,-73.972,40.693,4000,medium
1.0,1,-73.951,40.7085,2600,low
1.0,2,-73.9481,40.7751,2625,low
1.0,2,-73.9781,40.7413,3500,high
1.0,2,-73.9491,40.7908,2150,low
1.0,2,-73.9452,40.8274,1900,low
1.0,0,-73.9808,40.7411,2299,low
1.0,0,-73.9518,40.7717,2400,low
1.0,1,-73.9397,40.8272,1695,low
1.0,1,-73.9564,40.7459,3425,low
1.0,3,-73.9785,40.7457,4375,medium
1.0,1,-73.9965,40.7382,5495,low
1.0,3,-74.0009,40.7347,6150,low
1.0,0,-73.9506,40.773,1775,medium
2.0,4,-73.9449,40.6874,3500,low
2.0,2,-73.9846,40.6921,3699,low
1.0,2,-73.9849,40.7628,3495,low
1.0,0,-74.0019,40.732,2795,low
1.0,2,-73.9991,40.749,4200,high
1.0,2,-73.9826,40.7302,3450,medium
1.0,3,-73.9786,40.7371,4200,high
2.0,2,-73.9655,40.7838,5995,low
1.0,2,-73.9196,40.7006,2175,low
1.0,2,-73.9676,40.7951,3300,low
1.0,1,-73.9831,40.7377,3500,medium
1.0,2,-74.0097,40.7097,3350,low
1.0,0,-73.9503,40.7845,2400,low
2.0,3,-73.9495,40.7723,5895,low
3.0,3,-73.9861,40.7721,19000,low
1.0,2,-73.9655,40.7909,5499,low
2.0,2,-73.9762,40.7795,4000,medium
2.0,3,-73.9962,40.7593,4650,low
1.0,1,-73.9677,40.7539,3700,low
1.0,3,-73.9827,40.7185,4000,high
1.0,0,-73.9564,40.7711,1775,medium
1.0,1,-73.9802,40.7875,2850,low
1.0,0,-73.9445,40.8333,1500,low
1.0,2,-73.9633,40.6223,2000,low
1.0,3,-73.9885,40.7256,3995,medium
2.0,2,-73.9806,40.7755,4550,medium
1.0,1,-73.9936,40.736,4300,low
1.0,1,-73.9638,40.7634,3900,low
1.0,2,-73.9728,40.6943,2800,low
1.0,3,-73.9837,40.722,5250,low
1.0,2,-73.9984,40.7177,3995,low
3.0,3,-73.9628,40.7633,6250,low
1.0,1,-73.9907,40.7624,2300,low
1.0,3,-74.0015,40.7367,5950,medium
2.0,2,-73.9803,40.7853,6095,low
1.0,1,-73.9896,40.7312,3595,low
1.0,1,-73.9961,40.7381,3750,low
1.0,1,-73.994,40.6976,3100,medium
1.0,1,-73.9614,40.6665,2300,low
1.0,3,-73.986,40.736,4450,high
1.0,1,-74.0137,40.7092,4299,low
1.0,2,-73.9258,40.7692,2600,low
1.0,3,-73.946,40.8231,3000,medium
1.0,1,-74.0143,40.71,2400,high
1.0,1,-73.9558,40.773,2350,low
1.0,0,-73.993,40.6936,2300,low
1.0,1,-73.9895,40.702,5625,low
1.0,1,-73.999,40.761,3450,low
1.0,2,-73.9564,40.7152,2450,low
1.0,0,-73.9806,40.7788,2700,low
1.0,2,-73.9705,40.7892,3550,low
2.0,2,-74.0115,40.713,5830,medium
1.0,0,-73.9884,40.7233,1950,medium
1.0,0,-73.9305,40.8601,1450,low
1.0,2,-73.9881,40.7323,3500,low
0.0,2,-73.9144,40.8788,2400,low
1.0,1,-73.9559,40.7663,2000,low
1.0,2,-73.9262,40.6715,1900,medium
1.0,1,-73.9501,40.7705,2425,low
1.0,1,-73.9928,40.7551,3650,low
1.0,1,-73.9564,40.7459,3425,low
3.0,3,-73.9855,40.7187,5995,low
2.0,2,-73.9839,40.776,7855,medium
2.0,2,-73.9856,40.7783,7500,low
1.0,1,-73.9537,40.7884,2000,low
1.0,1,-73.9877,40.7739,1450,high
1.0,1,-73.9916,40.7587,3350,low
1.0,2,-73.9972,40.7328,5195,low
1.0,1,-74.0059,40.7088,2695,high
2.0,2,-73.9938,40.7637,3795,high
2.0,2,-73.9746,40.7445,2800,medium
2.0,5,-73.985,40.7328,12000,low
1.0,1,-73.9942,40.7244,3950,medium
1.0,2,-73.9803,40.6764,2300,high
1.0,0,-73.9874,40.7743,1650,high
2.0,3,-73.9779,40.7413,4795,low
2.0,6,-73.955,40.8215,6000,low
1.0,1,-73.9846,40.7637,2975,low
1.5,3,-73.9727,40.7436,4695,low
1.0,2,-73.9639,40.799,3750,low
2.5,3,-73.9751,40.7646,10400,low
1.0,0,-74.0066,40.7338,2695,low
1.0,1,-73.9917,40.7709,3200,low
1.0,0,-74.0094,40.7056,2635,low
1.0,3,-73.9836,40.7294,3050,medium
1.5,2,-73.9822,40.7213,3600,low
1.0,0,-73.9864,40.73,2700,low
1.0,2,-73.9745,40.7309,4100,high
1.0,3,-73.9785,40.7456,4395,low
2.5,3,-74.0055,40.7111,11395,low
1.0,2,-73.9602,40.7644,3150,low
1.0,0,-73.9509,40.7735,2300,low
1.0,2,-73.9498,40.7703,2800,medium
1.0,2,-73.9431,40.8344,1850,low
1.0,0,-73.9677,40.7539,2450,low
1.0,2,-73.9868,40.7488,3400,low
2.0,2,-73.9387,40.8237,1950,medium
1.0,1,-73.989,40.7597,2650,low
1.0,2,-73.9932,40.7598,2852,high
1.0,0,-73.9847,40.7271,2200,low
1.0,1,-73.9389,40.8126,2100,low
1.0,0,-74.0085,40.7387,3800,medium
1.0,1,-73.9741,40.7924,2995,low
2.0,4,-73.9437,40.8374,3400,low
1.0,1,-73.9874,40.7651,2395,medium
2.0,3,-73.9886,40.7656,4700,low
2.0,3,-73.9789,40.7744,5800,low
1.0,1,-73.9727,40.7436,3482,low
1.0,2,-73.9647,40.8028,3000,low
2.0,2,-73.9461,40.7661,3686,medium
1.0,3,-74.0149,40.708,2950,medium
1.0,0,-73.9838,40.7243,2100,low
1.0,2,-73.984,40.7645,3100,medium
1.0,2,-73.9694,40.7555,3200,low
1.0,2,-73.9757,40.7489,4700,medium
1.0,0,-74.001,40.7383,3500,low
1.0,3,-73.9066,40.7716,2800,medium
2.0,2,-73.971,40.7887,4500,low
1.0,3,-74.0045,40.7231,3800,high
1.0,1,-73.9532,40.7741,2400,low
1.0,3,-73.9924,40.7598,3850,medium
1.0,1,-74.0018,40.7346,2600,medium
1.0,0,-73.9467,40.7274,1700,high
2.0,3,-73.9794,40.7804,6980,low
1.0,1,-73.9535,40.7838,3550,low
1.0,1,-73.9551,40.7748,3000,medium
1.0,2,-73.9822,40.7407,4892,low
1.0,0,-73.9989,40.7611,2400,low
1.0,0,-74.0006,40.7342,2500,medium
1.0,1,-73.9835,40.7673,2675,low
1.0,1,-73.9177,40.8687,1950,medium
1.0,1,-73.852,40.7201,1500,medium
1.0,2,-73.9625,40.7575,3200,medium
1.0,1,-73.9836,40.7787,2650,low
1.0,1,-73.9883,40.7777,3295,medium
1.0,1,-73.9496,40.7709,2200,medium
1.0,2,-74.0089,40.7045,3199,low
2.0,3,-73.9794,40.7279,5495,low
1.0,2,-73.9264,40.7045,2195,high
1.0,1,-73.926,40.7726,2250,high
2.0,3,-73.9828,40.7376,5000,medium
1.0,3,-74.0149,40.7083,3350,low
1.0,4,-73.9713,40.7831,5000,low
1.0,0,-74.0047,40.7475,3855,low
3.0,4,-73.953,40.7723,10000,low
1.0,1,-73.9816,40.7654,2950,low
1.0,1,-73.9819,40.7386,2900,low
1.0,1,-73.9531,40.7769,3300,low
1.0,1,-73.9819,40.7725,5295,low
1.0,1,-73.9857,40.7358,4050,low
1.0,0,-73.9847,40.7263,2300,low
3.5,3,-73.9703,40.786,13842,low
2.0,2,-73.9828,40.694,4374,low
1.0,1,-73.9531,40.7176,3420,low
1.0,2,-73.966,40.8012,3225,low
1.0,2,-73.9486,40.7968,2900,low
2.0,4,-73.9609,40.6883,4695,low
1.0,0,-73.9697,40.8015,1975,low
1.0,1,-73.9934,40.7366,4500,low
1.0,4,-73.9598,40.7994,5000,low
2.0,2,-73.9963,40.7606,4000,low
1.0,2,-74.0056,40.7359,4800,low
1.0,0,-74.0166,40.7077,5550,low
1.0,0,-73.9915,40.7678,3011,low
0.0,1,-74.0003,40.7301,2750,low
1.0,0,-73.9477,40.7797,2075,low
1.0,2,-73.9397,40.8026,2400,low
1.0,2,-73.9838,40.7586,3505,medium
1.0,1,-73.9774,40.7845,3250,low
2.0,4,-73.9695,40.753,6500,medium
1.0,1,-73.9599,40.7634,2475,low
1.0,3,-74.0044,40.7231,3941,medium
1.0,0,-73.9545,40.7682,1900,low
1.0,0,-73.9884,40.7592,2150,low
2.0,3,-73.9777,40.7449,4500,medium
1.0,1,-73.9879,40.7636,2600,low
1.0,2,-74.0031,40.7367,3692,low
1.0,2,-73.9863,40.745,5000,medium
1.0,1,-73.9462,40.7777,3295,low
1.0,0,-73.9556,40.776,3150,low
1.0,2,-73.9651,40.7573,2950,low
1.0,1,-73.939,40.8454,2175,low
2.0,2,-74.0057,40.7084,5100,medium
1.0,1,-73.9663,40.755,2800,low
1.0,1,-74.0001,40.7344,3850,low
1.0,2,-73.9443,40.8376,2300,medium
1.0,1,-73.9978,40.7612,3625,low
1.0,1,-73.9915,40.7678,3312,medium
1.0,2,-73.9258,40.7692,2475,high
1.0,0,-74.0061,40.7083,2550,low
1.0,1,-73.9886,40.7656,3675,low
1.0,2,-73.9844,40.7267,3400,medium
1.0,0,-73.9817,40.7655,2600,low
2.0,2,-73.9838,40.7674,6900,low
1.0,3,-73.961,40.7999,4500,low
2.0,2,-74.0055,40.7111,6185,low
1.0,1,-73.9784,40.726,3050,low
1.0,3,-73.9528,40.7878,3900,low
1.0,1,-74.0056,40.7354,2689,low
1.0,2,-73.9436,40.7741,4390,medium
1.0,1,-73.9802,40.7394,3150,low
1.0,1,-73.9532,40.7777,2300,high
2.0,3,-73.9692,40.7921,5500,low
1.0,3,-73.9366,40.8444,2500,low
1.0,1,-73.9752,40.7329,3524,low
1.0,1,-73.9489,40.7706,2155,low
1.0,1,-73.9572,40.7657,2050,low
1.5,3,-73.9486,40.7972,3260,low
2.0,3,-73.9625,40.7575,4350,low
1.0,0,-73.9572,40.7657,2300,low
1.0,1,-73.9857,40.7283,2300,low
1.0,2,-73.9164,40.8815,1950,high
1.0,0,-73.961,40.7603,2650,low
2.0,3,-73.9857,40.7656,4200,medium
1.0,2,-74.0106,40.7236,6495,low
1.0,2,-73.9817,40.7319,4312,low
1.0,0,-73.9724,40.6375,1400,low
1.0,0,-74.0006,40.7374,2200,low
1.0,1,-74.0005,40.7298,2975,low
1.0,2,-73.9609,40.7998,3500,low
1.0,1,-74.0061,40.7083,2600,low
1.0,1,-73.9816,40.7396,2995,low
1.0,2,-73.9486,40.7104,2940,low
2.0,3,-73.9506,40.7763,4100,medium
2.0,3,-73.9815,40.7418,5000,medium
1.5,2,-73.9566,40.7704,4795,low
1.0,2,-73.9563,40.7681,4195,low
1.0,3,-73.7498,40.6052,1999,medium
2.0,2,-74.0257,40.6363,2000,low
2.0,3,-73.9841,40.7229,5950,low
1.0,2,-73.9569,40.8032,3000,low
2.0,2,-73.9877,40.779,5800,low
1.0,0,-73.9851,40.6887,2495,medium
2.0,2,-73.9686,40.7506,7995,low
1.0,1,-73.9804,40.73,2500,low
1.0,0,-73.9838,40.7587,2150,medium
1.0,3,-73.9885,40.7433,8999,low
1.0,0,-73.9718,40.7836,3000,low
1.0,3,-73.9843,40.7255,5000,low
2.0,2,-74.0055,40.7111,9695,low
1.0,0,-74.0069,40.7074,2575,low
2.0,2,-73.9404,40.7165,4200,low
1.0,2,-74.015,40.7064,4200,medium
1.0,3,-73.9403,40.8207,2300,high
1.0,2,-73.9517,40.7831,2995,low
1.0,2,-73.9705,40.7957,4500,low
2.0,4,-73.945,40.6874,3495,low
2.0,3,-73.976,40.7376,4450,low
1.0,2,-73.9074,40.7619,2300,medium
1.0,1,-73.9741,40.7447,2595,low
1.0,1,-74.0038,40.74,3499,medium
2.0,3,-74.0148,40.7182,6225,medium
1.0,0,-73.9782,40.7749,2475,low
2.0,3,-73.9727,40.7957,6700,low
1.0,2,-73.9757,40.7455,3195,high
2.0,2,-73.9601,40.7676,6540,low
1.5,3,-73.9734,40.7488,4800,medium
1.0,2,-73.9615,40.6668,3300,low
1.0,0,-73.9756,40.7889,3300,low
1.0,0,-73.9979,40.7439,2450,low
1.0,1,-73.9621,40.7962,2250,low
1.0,2,-73.9494,40.8254,2200,medium
1.0,1,-73.9675,40.7933,3850,low
1.0,0,-73.9409,40.75,2200,medium
2.5,3,-73.9805,40.7824,15000,low
1.0,0,-73.9689,40.7602,2875,low
1.0,3,-73.9924,40.7598,3800,medium
1.0,3,-74.0149,40.708,3370,medium
1.0,0,-73.9863,40.7664,2500,low
1.0,2,-73.9889,40.7194,3000,low
1.0,1,-73.9808,40.7426,3000,medium
1.0,2,-73.9544,40.7762,2500,medium
1.0,1,-73.9875,40.7494,2575,medium
1.0,2,-74.003,40.7288,3095,low
2.5,3,-73.9298,40.6755,3750,low
1.0,2,-74.0086,40.7058,4499,low
1.0,0,-73.9616,40.7677,3195,low
1.0,2,-73.9533,40.7827,2995,low
1.0,1,-73.9466,40.8272,2100,low
1.0,0,-73.977,40.7488,3100,medium
1.0,1,-73.9915,40.7233,5900,low
1.0,1,-74.0048,40.7084,3500,low
1.0,1,-74.0101,40.7067,3995,low
2.0,2,-74.0086,40.7121,6200,low
1.0,1,-73.986,40.7292,2450,low
1.0,2,-73.9772,40.7412,2850,low
1.0,2,-73.9998,40.7613,3680,low
1.0,2,-73.9781,40.7658,3500,low
1.0,0,-73.9679,40.7672,2300,medium
2.0,3,-73.9789,40.7247,4950,low
1.0,0,-74.0075,40.7329,2500,low
1.0,2,-74.0045,40.7311,3600,high
1.0,0,-73.9846,40.7383,2350,low
1.0,0,-74.0149,40.708,2500,low
1.0,0,-73.9887,40.7204,2100,low
1.0,1,-73.9625,40.7993,2500,low
1.0,0,-73.9846,40.7471,2300,low
1.0,1,-73.9532,40.7741,2400,low
1.0,0,-73.9467,40.7769,1965,low
1.0,2,-74.0057,40.7084,4200,low
1.0,3,-73.9712,40.7594,4000,high
1.0,0,-73.9478,40.7802,1950,low
1.0,0,-73.9616,40.7677,3630,low
1.0,0,-73.9849,40.7633,2650,medium
1.0,0,-73.9765,40.7474,2299,medium
1.0,1,-73.9434,40.8381,2050,low
2.0,2,-73.9575,40.5841,2700,medium
1.0,3,-73.979,40.7368,4700,low
2.0,3,-73.9748,40.7481,5000,low
1.0,2,-73.9881,40.7653,2800,low
1.0,2,-73.9769,40.7628,4350,low
1.0,1,-73.9897,40.7035,3750,low
2.0,4,-73.9468,40.7805,5500,low
1.0,1,-73.97710000000001,40.7465,2300,low
2.5,3,-73.9598,40.7679,6000,low
1.0,0,-73.946,40.777,1785,medium
1.0,0,-73.9964,40.7441,2400,medium
1.0,1,-73.9945,40.7564,3100,medium
1.0,2,-73.9681,40.7574,3595,low
1.5,2,-73.9853,40.7451,2500,low
2.0,2,-73.9915,40.7233,6350,medium
1.0,1,-73.9302,40.7012,2495,low
1.0,2,-73.9812,40.7449,3400,low
1.0,1,-73.9895,40.7672,2325,high
2.0,2,-74.0053,40.7456,5950,low
1.0,4,-73.9776,40.7533,5795,low
1.0,2,-73.9785,40.7295,2708,high
2.0,3,-73.9822,40.7407,7900,low
1.0,0,-73.9666,40.6838,1950,high
1.0,1,-73.9804,40.6769,2650,medium
1.0,2,-73.9393,40.8227,2250,low
1.0,1,-74.0086,40.7121,4304,low
1.0,1,-74.0069,40.7074,4240,low
1.0,0,-73.9976,40.6937,1800,medium
1.0,0,-73.9831,40.7789,1950,low
1.0,0,-73.9886,40.7656,3000,low
1.0,1,-74.0031,40.7288,2800,medium
1.0,0,-74.0089,40.7045,2726,low
1.0,1,-73.9576,40.7688,2900,low
1.0,1,-73.9784,40.7293,2709,low
2.0,3,-74.0021,40.7074,8250,low
1.0,1,-73.9508,40.7718,2800,medium
1.0,2,-73.9799,40.7418,4395,low
1.0,2,-73.981,40.7547,2795,low
1.0,1,-73.9529,40.7671,2700,low
1.0,2,-73.9982,40.7568,3100,medium
1.0,2,-73.9392,40.8433,1800,high
1.0,4,-73.9324,40.8501,3150,high
1.0,4,-73.9222,40.8399,1900,high
2.0,3,-73.9935,40.7247,5895,low
1.0,2,-73.9498,40.7461,2750,medium
1.0,2,-73.947,40.7736,2850,low
1.0,1,-73.9503,40.7843,2825,low
3.5,4,-73.9147,40.6908,4200,low
2.0,4,-73.9721,40.7513,6875,low
1.0,0,-73.969,40.7516,2650,low
3.0,3,-73.9528,40.7796,12000,low
3.0,3,-73.992,40.7381,14000,low
1.0,1,-73.9504,40.7802,1950,low
1.0,1,-73.996,40.7332,4495,low
1.0,1,-73.9686,40.8006,2450,low
1.0,1,-73.951,40.7723,3220,low
1.0,0,-73.9726,40.6883,1796,medium
1.0,2,-73.981,40.722,3250,low
2.0,3,-73.9702,40.7649,4995,low
1.0,0,-73.9917,40.7587,2950,low
1.0,1,-73.9914,40.7032,3846,low
1.0,1,-73.9955,40.7542,2395,low
1.0,1,-73.9936,40.7647,1900,low
2.0,2,-73.9436,40.769,3895,medium
1.0,2,-73.961,40.7991,2250,medium
1.0,1,-73.9444,40.7802,3295,low
1.0,3,-73.9467,40.8292,3100,low
4.0,4,-73.9592,40.7688,12000,low
1.0,0,-73.9836,40.7247,2150,low
1.0,2,-73.9415,40.6258,1850,low
1.0,1,-74.0075,40.7047,3400,low
1.0,0,-73.9738,40.6894,2500,low
1.0,2,-73.9826,40.7366,3150,low
1.0,2,-73.9066,40.6942,2125,medium
2.0,2,-73.9916,40.7272,14250,low
1.0,1,-73.9609,40.7619,2750,low
2.0,4,-73.9488,40.7786,6500,low
1.0,2,-73.9885,40.7656,2900,medium
1.0,0,-73.9916,40.7677,2500,medium
1.0,1,-73.965,40.8033,3000,low
1.5,2,-73.9932,40.7171,3250,medium
1.0,1,-73.9946,40.7242,3375,low
1.0,1,-73.9986,40.7613,3200,low
1.0,1,-73.9876,40.771,2800,medium
1.0,0,-73.9754,40.746,2195,low
2.0,4,-73.9406,40.8165,3750,low
1.0,3,-73.9085,40.686,2350,low
1.0,1,-73.9934,40.7366,4500,low
1.0,2,-73.9748,40.7301,4105,low
1.0,0,-74.0089,40.7045,3095,medium
1.0,0,-73.9964,40.744,2500,low
1.0,0,-73.9956,40.7621,2950,low
1.0,2,-73.9668,40.7556,4195,medium
2.0,2,-73.9917,40.6893,3500,low
1.0,1,-73.9654,40.715,3146,medium
1.0,2,-73.9852,40.7506,3400,medium
1.0,2,-74.0095,40.7054,4850,low
1.0,0,-74.0076,40.7047,2757,low
1.0,2,-73.8152,40.5854,1650,high
1.0,3,-73.9567,40.6393,2500,low
1.0,1,-73.9884,40.731,4995,low
1.0,1,-73.9505,40.7771,3300,medium
1.0,1,-73.9627,40.7634,3550,low
1.0,0,-73.9939,40.6988,2525,low
2.0,3,-73.9577,40.8036,4000,low
1.0,0,-73.977,40.7488,3100,low
2.0,3,-73.9944,40.7548,4500,low
1.0,3,-73.9884,40.7255,4500,medium
1.0,1,-73.9865,40.7348,3900,low
1.0,1,-74.0,40.7318,2980,low
1.0,0,-73.9787,40.7269,2400,low
1.0,2,-73.9982,40.7568,3000,medium
1.0,1,-73.9455,40.7767,2069,low
1.0,1,-73.9516,40.7855,2595,low
1.0,1,-73.9659,40.7928,2769,medium
1.0,3,-73.9671,40.7985,3662,low
1.0,1,-73.9567,40.6402,1400,high
1.0,0,-73.9549,40.7203,2500,medium
2.0,4,-73.9438,40.7861,4695,low
1.0,0,-74.0057,40.7084,2750,low
1.0,0,-74.0006,40.7383,2475,low
1.0,3,-74.0049,40.7166,4100,medium
1.0,1,-73.9563,40.7666,1975,medium
1.0,2,-73.9522,40.7706,3200,low
1.0,3,-74.0101,40.7067,3600,medium
1.0,1,-73.9757,40.7461,2750,low
1.0,1,-73.9838,40.6765,2300,medium
1.0,3,-73.9478,40.7786,5254,low
2.0,2,-73.9436,40.769,4500,low
1.0,1,-73.9836,40.7385,4995,low
1.0,2,-73.9446,40.7904,2495,medium
1.0,2,-73.9839,40.7283,3275,low
1.0,2,-73.9574,40.7659,3000,low
1.0,1,-73.9572,40.7826,2995,medium
1.0,2,-73.9786,40.7291,3695,low
1.0,1,-73.9655,40.7909,3800,low
1.0,0,-73.9989,40.7611,2660,medium
1.0,1,-73.984,40.747,5215,low
2.0,3,-73.9764,40.7453,7000,low
2.0,4,-73.9638,40.7952,5500,low
1.0,0,-73.9757,40.7462,2700,low
1.0,0,-73.9914,40.7032,3156,low
2.0,2,-73.9572,40.7459,4340,low
1.0,0,-74.0038,40.7406,2195,low
1.0,1,-73.9772,40.7412,3000,low
1.0,2,-73.974,40.7446,3395,low
1.0,1,-73.9575,40.7665,2495,medium
2.0,3,-73.9723,40.7471,5100,low
1.0,0,-73.9607,40.7675,2600,medium
1.0,3,-73.9822,40.7343,5395,low
1.5,2,-74.0057,40.7356,4395,low
1.0,3,-73.9475,40.8275,2750,medium
2.0,4,-73.9592,40.7641,5750,medium
1.0,2,-73.9547,40.5758,2400,low
1.0,2,-73.9275,40.6401,2250,low
1.0,3,-73.9794,40.7362,3795,medium
1.0,3,-74.0093,40.7062,4200,low
1.0,4,-73.9676,40.7951,5485,low
2.0,4,-73.9619,40.7965,4495,low
1.0,1,-73.9409,40.7998,2195,low
1.0,3,-73.9519,40.7832,3725,low
2.0,2,-74.0084,40.7056,5000,low
1.0,3,-73.9813,40.6755,3350,medium
1.0,2,-73.9563,40.7681,3995,low
2.0,3,-73.9847,40.7637,4600,low
